property_name	address	area	city	province	state	country	latitude	longitude	property_type	hotel_brand	hotel_star_rating	hotel_facilities	number_of_hotel_facilities	room_type	room_count	room_facilities	number_of_room_facilities	point_of_interest	number_of_POIs	image_count	positive_reviews_count	critical_reviews_count	guest_recommendation	site_review_count	site_review_rating	site_stay_service_quality_review_rating	site_stay_amenities_review_rating	site_stay_food_review_rating	site_stay_value_review_rating	site_stay_location_review_rating	site_stay_cleanliness_review_rating	uniq_id
Atithi Cottages	Village Simsa, Kanyal Road	Village Simsa	Manali	Manali	Himachal Pradesh	India	32.226787	77.1854487	Hotel	null	3	Banquet Facilities|Business Center |Doctor on Call|Laundry Service Available|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Major Credit Cards Accepted|24 Hour Front Desk|Medical Assistance Available|Welcome Drinks|Power Backup|Gardens|Catering|Suitable For Children|Grocery|Conference Facility |Kitchen available (home cook food on request)|Massage Services |Discotheque | Bike on Rent|Veg / Non Veg Kitchens Separate |In House Events |Vegetarian Food / Jain Food Available|City Shuttle Service|Campfire / Bon Fire|Food Facility|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Spa Services Nearby| Cook Services|Air / Rail Booking|Internet / Fax (Reception area only)|Outdoor Parking - Secured|Parking Facility	38	Luxury Room	10	Room Service |Air Conditioning |Balcony / Terrace|Basic Bathroom Amenities|Ceiling Fan|Ensuite / Private Bathroom|Heating Facility (on request) |Iron / Ironing board available|Kitchenette|Mini bar - On Charge |Shower Facility Available|Breakfast Available (surcharge)|Premium Beddings / Hypo-Allergenic | Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Window Opens|Makeup / Shaving Mirror|Sofa Cum Bed Available|Primium Bathrooms|Hill View from all Rooms|Coffee Table|Wardrobe|Private Garden|TV|Room Heater|Mirror|Luxurious Feather Mattresses|Gas Cylinder - Chargeable|Dressing Area|Attached Bathroom	33	Village Simsa|Chandrakhani Pass|Manali 1st Super Market	3	30	2	4	16	6	2.9	3.1	3.1	2.9	2.9	2.9	3.1	c5cfd0295572c7f718bf405fff4b3cd4
Aurick Hotel	# 598, 15th Cross, 35th Main,6th Phase, JP Nagar	Jp Nagar	Bangalore	Bangalore	Karnataka	India	12.9058293	77.5783209	Hotel	null	4	Airport Transfer Available / Surcharge|Bar / Lounge |Health Club / Gym Facility Available|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Power Backup|Internet Access Free|Room Service (24 Hours)|Outdoor Parking - Secured|Parking Facility	15	Premium Room	47	Room Service |Air Conditioning |Bathrobe (on request) |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Hairdryer (on request)|Iron / Ironing board available|Tea Coffee Kettle / Maker|Mini bar - On Charge |Internet Connection In Room|Telephone|Remote Controlled Lights and Fan|Shower Facility Available|Breakfast Available (surcharge)|Newspapers|Reading Lamps|Shower Caps Available|Mineral Water|Shoe Shine| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Slippers|Premium Amenities / Toiletries|Shaving Kit /Dental Kit|Moisturiser|Handheld Showers|Safe - In - Room |Coffee Table|Wardrobe|HD / LCD Satellite TV |Sofa Table / Extra Seats |Snacks / Beverage|International Switch Plugs (on request)|Soundproof Windows|TV|Mirror|Mini Refrigerator|Utensils (on request)|Luggage Rack|Attached Bathroom	45	Lal Bagh Botanical Garden|THE BULL TEMPLE|Apollo Hospitals|Spices Board Regional Office|Sagar Hospitals|Bangalore Water Supply &amp; Sewerage Board|ICFAI University|Rajiv Gandhi University of Health Sciences|Rajiv Gandhi Institute of Chest Diseases|Jayanagar Bus Stop|Sri Jayadeva Institute of Cardiovascular Sciences and Research|HSBC Bus Stop|Jp Nagar|Sree Tirumalagiri Lakshmi Venkateshwara Devasthanam|Fortis Hospital|Sanjay Gandhi Accident Hospital and Research Institute|Gangamma temple|Royal Meenakshi Mall|Jayanagar Metro Station|Indira Gandhi Institute Of Child Health Hospital|Bangalore Water Supply & Sewerage Board	21	74	75	11	74	86	4	3.9	4	4.2	3.9	4.2	4.5	6b11ae7b16c0ef9b94082304e1a329c1
Anugraha Deluxe Hotel	Near Bus Stand, Station Road, Bagalkot, Karnataka PIN 587101	Near Bus Stand	Bagalkot	Bagalkot	Karnataka	India	16.1846503	75.7009452	Hotel	null	1	Doctor on Call|Lobby|Non Smoking Rooms|Front Desk|24 Hour Front Desk|Power Backup	6	Non AC Room	20	Room Service |Cable / Satellite / Pay TV available|Video/ DVD/ CD Player Available|Ceiling Fan|Ensuite / Private Bathroom|Heating Facility (on request) |Tea Coffee Kettle / Maker|Full Kitchen|Kitchenette| Hot / Cold Running Water|Housekeeping|Desk in Room|Toiletries	13	Near Bus Stand	1	11	0	0	0	0	0	0	0	0	0	0	0	bdd13bb3dc9fb2166725646314435ce2
Best Western Plus Ekobarn	Near New Bus Terminal, Main Road,Kalpetta, Wayanad	Kalpetta	Wayanad	Wayanad	Kerala	India	11.6045217	76.0834992	Hotel	null	4	Swimming Pool|Airport Transfer Available / Surcharge|Banquet Facilities|Business Center |Currency Exchange|Doctor on Call|Dry Cleaning|Health Club / Gym Facility Available|Internet Access - Surcharge|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Spa On Site - Chargeable|Local Tour / Travel Desk|Major Credit Cards Accepted|24 Hour Front Desk|Air-Conditioning - Central|Welcome Drinks|Power Backup|Express Check-In / Check-Out|Gardens|Wake-up Call / Service|Separate Sitting Area|Coffee Shop / Cafe|Electronic / Magnetic Keys|Fire Place Available |Wheelchair Accessibility - Room|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Vegetarian Food / Jain Food Available|Village Visit ( Chargeable )|Car Rental|Taxi Services|Food Facility|Internet Access Free|Newspapers In Lobby|Party hall|Air / Rail Booking|Baggage Room|Guide / Sightseeing Service|Adjoining Rooms|Outdoor Parking - Secured|Parking Facility	45	Premium Double Room with Breakfast	5	Room Service |Air Conditioning |Alarm Clock|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Hairdryer (on request)|Tea Coffee Kettle / Maker|Mini bar - On Charge |Internet Connection In Room|Refrigerator|Telephone|Shower Facility Available|Reading Lamps|Shower Caps Available|Mineral Water|Shoe Shine| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Makeup / Shaving Mirror|Slippers|Premium Amenities / Toiletries|Shaving Kit /Dental Kit|Moisturiser|Safe - In - Room |Separate Bathtubs And Shower|Coffee Table|Wardrobe|HD / LCD Satellite TV |Sofa Table / Extra Seats |Split A.C's|International Switch Plugs (on request)|Soft Bar|TV|Mirror|Mini Refrigerator|Luggage Rack|Attached Bathroom	42	Kalpetta	1	28	64	8	83	72	4.3	4.2	4.4	4.2	4.3	4.2	4.5	49f7eb436677a526d8f7bb06a7cd078b
Aura Vaseela	Village Nadiali, P.O. Dharamgarh, Near Nabha Sabhib Gurudwara, Ajitgarh, Chandigarh	Others	Chandigarh	Chandigarh	Punjab	India	30.7046486	76.7178726	Resort	null	0	Swimming Pool|Bar / Lounge |Doctor on Call|Dry Cleaning|Laundry Service Available|Multi Cuisine Restaurant |Sauna|Conference Facility	8	Cottage Rooms	9	Room Service |Air Conditioning |Cable / Satellite / Pay TV available|Ceiling Fan|Telephone|Mineral Water| Hot / Cold Running Water	7	Others|Krishna Market|Sector-43 Bus Stand|Mohali Cricket Stadium|Hockey Stadium	5	5	0	1	0	1	1.6	1.6	1.6	1.6	1.6	1.6	1.6	f646e70f34462405acc8a5a6c760226b
Anupam Resorts	Naddi, Dal Lake, Mcleod Ganj	Village Naddi	Mcleodganj	Mcleodganj	Himachal Pradesh	India	32.2418621	76.32083465	Resort	null	2	Doctor on Call|Dry Cleaning|Laundry Service Available|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Coffee Shop / Cafe|Children's Park|Room Service (24 Hours)	11	Deluxe Room	29	Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ensuite / Private Bathroom|Telephone| Hot / Cold Running Water	5	Dalai Lama Temple|Bhagsu Waterfall|Dharamkot|Pathankot|Bhagsunath Temple|Kangra|Dalhousie|Tapovan|McLeod Ganj|Dal Lake|Bajreshwari Devi Temple|Tibet Museum|Village Naddi|Triund trek from	14	14	10	2	66	12	4.1	3.9	4	4.7	4.1	4.3	4.7	5164c283c495b679048fc1eea6b59359
Atharv Coastal End Guest House	Near La calypso casino, Saunta Waddo, Baga Beach	Baga Area	Goa	Goa	Goa	India	15.56068833	73.75276548	Guest House	null	0	Airport Transfer Available / Surcharge|Internet Access - Surcharge|Laundry Service Available|Parking Facilities Available|Front Desk|Locker Facility|Luggage Storage|Power Backup|Smoking Rooms|Kitchen available (home cook food on request)| Bike on Rent|Car Rental|Taxi Services|Food Facility|Spa Services Nearby| Cook Services|Baggage Room|Outdoor Parking - Non Secured|Parking Facility|Room Service|CCTV	21	Standard A/C Room	6	Split A.C's	1	North Goa|Anjuna Beach|Baga Area|Calangute Beach|Titos lane, baga|Baga Beach|Calangute Bus Stand|Anjuna Beach Bus Stop	8	2	2	1	66	3	3.4	3.4	3.4	1	3.4	3.4	1	391757427f635f24e0b1b373f088a3d3
Badrish	Badrish Hotal Near Tapowan Choki	Laxman Jhula Area	Rishikesh	Rishikesh	Uttarakhand	India	30.0869281	78.2676116	Hotel	null	2	Doctor on Call|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Medical Assistance Available|Parking Facility|Room Service	7	Deluxe Ac Room	5	Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Telephone| Hot / Cold Running Water|Housekeeping	7	Laxman Jhula Area|Triveni Ghat	2	6	0	0	0	0	0	0	0	0	0	0	0	970191f36308cc9016694f8da25bb551
Balaji Inn	Adjacent Chakravarthy Theater, KPT St, Siva Nagar, Dharmavaram,Anantapu	Siva Nagar	Anantapur	Anantapur	Andhra Pradesh	India	14.4158928	77.7255276	Hotel	null	0	Doctor on Call|Lobby|Front Desk|Local Tour / Travel Desk|24 Hour Front Desk|Luggage Storage|Power Backup|Room Service (24 Hours)|Parking Facility|Room Service	10	Suite Room	18	Room Service |Air Conditioning |Alarm Clock|Bathrobe (on request) |Basic Bathroom Amenities|Ceiling Fan| Hot / Cold Running Water|Housekeeping|Desk in Room|Window Opens|Mirror|Rooms with Attached Bathrooms|Sanitary Bin|Sufficient Lighting	14	Siva Nagar	1	13	0	0	0	0	0	0	0	0	0	0	0	d21dc7decafc1a418f6f62e0af099eda
Ashokas Naini Chalet	Kilbury Forest Road,  Village Pangot, Nainital (approx 13Kms from Town)	Village Pangot	Nainital	Nainital	Uttarakhand	India	29.4240533	79.4266449	Resort	null	4	Swimming Pool|Beauty Salon - on charge|Billiards|Bowling|Doctor on Call|Games Zone|Laundry Service Available|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Non Smoking Hotel|Spa On Site - Chargeable|Table Tennis|24 Hour Front Desk|Doorman|Medical Assistance Available|Welcome Drinks|Power Backup|Gardens|Audio - Visual Equipment|Catering|Porter / Bellhop|Suitable For Children|Separate Sitting Area|Coffee Shop / Cafe|Conference Facility |Kitchen available (home cook food on request)|Multi - Line Phone|Pool Table|Discotheque |Clubhouse|Open Air Restaurant / Dining |Fun Floats|Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|Car Rental|Taxi Services|Board Room|Food Facility|Newspapers In Lobby|Postal / Parcel Services|Room Service (24 Hours)|Spa Services Nearby| Cook Services|Air / Rail Booking|Courier Service|Outdoor Parking - Secured|Parking Facility|Restaurant|Room Service|Fire Exit Signs|Full Time Operation for All 7 Days|Porter Services Available|Public Restrooms|Speciality Restaurant |Suites	58	chalet	30	Room Service |Air Conditioning |Alarm Clock|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Crockery / Cutlery|Hairdryer (on request)|Telephone|Shower Facility Available|Breakfast Available (surcharge)|Newspapers|Shower Caps Available|Mineral Water| Hot / Cold Running Water|Housekeeping|Breakfast Available|Toiletries|Window Opens|Sofa Cum Bed Available|Primium Bathrooms|Shaving Kit /Dental Kit|Safe - In - Room |Coffee Table|Wardrobe|HD / LCD Satellite TV |Sofa Table / Extra Seats |TV|Bathrobes|Mirror|Luggage Rack|Attached Bathroom|Daily Room Cleaning|Do-Not-Disturb Notice|Modern Toilet Facilities|Western Toilet Seat	35		0	40	18	5	69	23	3.5	3.7	3.4	3.3	3.3	3.7	3.5	b606ef6f7bca2604dad406116779e58d
Apex Residency	#1, V H Road, Palakkad 678701	English Church Road	Palakkad	Palakkad	Kerala	India	10.7770321	76.6763738	Hotel	null	0	Doctor on Call|Dry Cleaning|Parking Facilities Available|Front Desk|Locker Facility|24 Hour Front Desk|Luggage Storage|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Parking Facility|Internet Access|Room Service|Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Public Restrooms	18	Standard Room	17	Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Telephone|Newspapers|Reading Lamps|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|TV|Mirror|Luggage Rack|Attached Bathroom|Curtains/Shades|Daily Room Cleaning|Do-Not-Disturb Notice|Dustbins|In-Room Safe	21	Palakkad Fort|Thiruvalathoor Shiva Temple|Kalpathy Temple|English Church Road|Jain Temple	5	8	0	0	0	0	0	0	0	0	0	0	0	35a6f6bca0900767ab573361e32ecd0d
Bens Houseboats 4 Bed Room A/c DLX (4)	S.N Junction, Punnamada, Alappuzha	Finishing Point Road	Alleppey	Alleppey	Kerala	India	9.4980667	76.3388484	Houseboat	null	0	Power Backup|Fire Safety	2	4 Bed Room A/c DLX 8 PAX	4	Video/ DVD/ CD Player Available|Ceiling Fan|Kitchenette|Newspapers|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Air Cooler|Pillow menu|TV|Attached Bathroom|Daily Room Cleaning|Do-Not-Disturb Notice|Dustbins|Ice Bucket on Demand	15	Finishing Point Road|Alleppey Railway Station|Champakulam Church|Alleppey Beach	4	11	0	0	0	0	0	0	0	0	0	0	0	41ce5e72bec060925f421359bbccf53f
BE MY GUEST	shahi hamdan colony zukroo	Others	Srinagar	Srinagar	Jammu and Kashmir	India	34.1255413	74.9442585	Guest House	null	0	Ballroom|Parking Facilities Available|Front Desk|Parking Facility|Room Service|First-Aid Kit at Front Desk	6	deluxe room Double	6		0	Others	1	7	0	0	0	0	0	0	0	0	0	0	0	b162ad2ad5c83cdcaf714df31c89fc82
AVNB Towers	No.7.Dharga Road, Pallavaram,	Airport Area, Pallavaram	Chennai	Chennai	Tamil Nadu	India	12.9661099	80.1479566	Hotel	null	2	Parking Facilities Available|Front Desk|Internet Access Free|Room Service (24 Hours)|Parking Facility	5	Executive Room	20	Room Service |Air Conditioning |Basic Bathroom Amenities|Telephone|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Breakfast Available|Toiletries|Coffee Table|HD / LCD Satellite TV |Mirror|Attached Bathroom	15	Airport Area, Pallavaram|Chennai International Airport	2	11	87	32	72	119	3.6	3.6	3.4	3.2	3.7	3.8	3.7	6cbfed60decd97968828f9fe402934f0
ATITHI RESIDENCY - MARTHAHALLI	No 6/16, munnekolalu extention, ashwathnagar, varthur hobli	Marathahalli	Bangalore	Bangalore	Karnataka	India	12.95709023	77.70223491	Hotel	null	0	Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Locker Facility|Power Backup|Transfers Available|Internet Access Free|Room Service (24 Hours)|Outdoor Parking - Secured|Parking Facility|Room Service|Speciality Restaurant	13	EXECUTIVE AC ROOM	22	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Video/ DVD/ CD Player Available|Ceiling Fan|Internet Connection In Room|Newspapers| Hot / Cold Running Water|Housekeeping|Breakfast Available|HD / LCD Satellite TV |TV|Mirror|Luggage Rack|Attached Bathroom|Dustbins	17	Future Group Cosmos Mall|Marathahalli|Inorbit Mall|UIDAI Technology Center|Vydehi Institute of Medical Sciences &amp; Research Centre|Kalamandir Bus Stop|Bellandur Railway Station|Vydehi Institute of Medical Sciences & Research Centre	8	8	3	0	100	3	4.3	3.3	3.7	2	3.7	4.7	4	ad23d986b6fb83b016abb38685d888f6
AROMA	122 / 3, Near Bharma Temple	Brahma Temple Area	Pushkar	Pushkar	Rajasthan	India	26.489749	74.5510856	Hotel	null	0	Doctor on Call|Multi Cuisine Restaurant	2	NON Ac Room	14	Cable / Satellite / Pay TV available|Ensuite / Private Bathroom	2	Pushkar Lake|Brahma Temple|Savitri Temple|Brahma Temple Area	4	10	2	0	100	2	4.1	4.3	3.6	3.6	4.1	4.3	3.6	69358d60e44855ccb8a38e08cfeabac9
Bahar Homestay	Gimhavne, Dapoli	Gihavane	Dapoli Camp	Dapoli Camp	Maharashtra	India	17.7656238	73.1674128	Homestay	null	0	Doctor on Call|Parking Facilities Available|Front Desk|Power Backup|Gardens|Parking Facility|Room Service|Speciality Restaurant	8	standard room	2	Alarm Clock|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Telephone| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Moisturiser|TV|Mirror|Attached Bathroom|Clothes Hook in Bathroom|Dustbins	15	Suvarnadurg and Kanakdurg Forts|Gihavane|Keshavraj|Kadyavarcha Ganpati	4	6	0	0	0	0	0	0	0	0	0	0	0	3a3218de9179ad56b1f50cd5ef64179c
BEACH HOTEL	Beach Road, Calicut Pin - 673 032 Kerala, India	Kappad Beach	Calicut	Calicut	Kerala	India	11.2587531	75.78041	Hotel	null	0	Doctor on Call|Dry Cleaning|Lift / Elevator|Lobby|24 Hour Front Desk|Room Service	6	Palliyara with Beach View Balcony	6	Room Service |Air Conditioning |Alarm Clock|Ceiling Fan|Clothes Dryer|Tea Coffee Kettle / Maker|Telephone|Toiletries	8	Kappad Beach	1	2	0	0	0	0	0	0	0	0	0	0	0	3d7348cae4e56c274100be4e1830455b
Arjun Villa	House No. 681/1 , Demello Vaddo,Anjuna Beach Road,4th lane left from Starco Junction,Anjuna- Goa.	Candolim Area	Goa	Goa	Goa	India	15.5809248	73.7448437	Guest House	null	0	Doctor on Call|Internet Access - Surcharge|Parking Facilities Available	3	Non AC Room	2		0	Anjuna Beach|Calangute Beach|Titos lane, baga|Baga Beach|North Goa|Anjuna Beach Bus Stop|Candolim Area|Vagator Beach	8	16	4	0	75	4	4.4	3.9	3.9	4.6	4.5	4.5	4.6	e4e94b954b98de42d77046654d2826bf
Awesome Palace	christain basti , opposite passport seva kendra, walford	G.S. Road	Guwahati	Guwahati	Assam	India	26.1783205	91.7530844	Guest House	null	3	Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Locker Facility|Power Backup|Multi Lingual Staff|Kitchen available (home cook food on request)|Vegetarian Food / Jain Food Available|Food Facility|Internet Access Free|Party hall|Outdoor Parking - Secured|Parking Facility|Room Service|Suites	16	Awesome Stay double	16	Air Conditioning |Basic Bathroom Amenities|Ceiling Fan|Ensuite / Private Bathroom|Refrigerator|Mineral Water|TV|Mirror|Complete Bedding|Curtains/Shades|Dustbins|Room Door Fitted with Lock and Key|Rooms with Attached Bathrooms|Sanitary Bin|Sufficient Lighting	15	Nehru Stadium|Guwahati Railway Station|Assam State Museum|G.S. Road	4	11	1	0	100	1	4	4	4	4	4	4	4	2920f553e0b0f114a40211123c8f2532
Arpanaa Hotel	No.7 Sriram Nagar, Polur Road	Athiyanthal Village	Tiruvannamalai	Tiruvannamalai	Tamil Nadu	India	12.2358388	79.0263645	Hotel	null	3	Babysitting/ Child Care (surcharge)|Banquet Facilities|Currency Exchange|Doctor on Call|Dry Cleaning|Gift Shop |Laundry Service Available|Lift / Elevator|Lobby|Front Desk|Multi Cuisine Restaurant |Locker Facility|Non Smoking Hotel|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24 Hour Front Desk|Welcome Drinks|Power Backup|Multi Lingual Staff|Wake-up Call / Service|Access Via Exterior Corridors|Multi - Line Phone|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Transfers Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|Car Rental|Express Laundry|Meditation Room| Drivers Rest Room|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Party hall|RO Water Purification System|Parking Facility	37	Superior Double Room	18	Room Service |Air Conditioning |Balcony / Terrace|Cable / Satellite / Pay TV available|Ceiling Fan|Hairdryer (on request)|Iron / Ironing board available|Tea Coffee Kettle / Maker|Mini bar - On Charge |Internet Connection In Room|Telephone|Newspapers|Mineral Water|Shoe Shine| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Makeup / Shaving Mirror|Slippers|Premium Amenities / Toiletries|Shaving Kit /Dental Kit|Wardrobe|Split A.C's|TV|Mirror|Mini Refrigerator|Stationery Kit|Attached Bathroom|Closet|Daily Room Cleaning|Dustbins	33	The Ramana Ashram|Virupaksha Cave|Athiyanthal Village	3	9	32	3	85	35	4.5	4.6	4.6	4.8	4.6	4.6	4.9	3e13111929e5f8b915710cdd05917ef6
